aggregated_512KB,aggregated_1MB,aggregated_5MB,aggregated_10MB,aggregated_15MB,aggregated_20MB,aggregated
7.2743795110000065,7.292514824999984,33.750577934999995,63.681177658000024,95.72042623300013,131.09621014000004,171.4116331959999
3.0480600239999944,6.72307676600002,32.76342523899996,62.430720459999975,92.34519708100015,130.04260504000013,169.24968480100006
3.051764913999989,9.044187238999996,32.671556323999994,64.41275862300006,94.67970656399984,128.60147781700016,171.5822239879999
3.0632907090000003,7.618297575999975,33.396734238999954,62.23497002300007,92.29211467899995,130.0678856640002,171.41668001599965
3.0717006370000206,6.685146516000003,33.87471847499995,62.39969092199999,94.3894594599999,130.2500579299999,171.52431967600023
3.0604881510000155,6.712378605999987,32.61658641299999,64.415170107,92.36066483100012,130.19096411400005,171.86396884700025
3.1073458429999903,6.703314513000009,32.70014541300003,62.55812048500002,94.32067126599986,127.95332996799971,171.76897542400002
3.0711853109999936,6.677035367000002,32.68307640199998,62.43927626200002,92.50455054700001,130.7964830609999,172.56199478799954
3.0602729880000084,6.695583967999994,32.72702448899997,64.29329678599993,94.49626630499984,130.24391322599968,173.23105284400026
3.0686799720000124,6.741757796000002,34.70371675399997,62.34579473400004,92.91115409799977,130.20667379399993,173.19191949800006
